nome,ida,diff_fase,ponto_virada_encoded,anos_pm,bolsista_encoded,ipv,corraca,ponto_virada,ian,pedra,pedra_encoded,iaa,ips,ieg,ipp,idade,sexo_encoded,fase,inde,sexo,na_fase,ano,cg,cf,ct
ALUNO-628,5.9,-2.0,0,0.0,0,8.4,B,Não,5.0,Ametista,3,9.0,7.5,8.3,7.5,11.0,0.0,0,7.438,M,0,2021,94.0,25.0,2.0
ALUNO-628,8.75,-2.0,1,1.0,0,8.916665,B,Sim,5.0,Topázio,4,9.000020000000001,7.5,9.16289592760181,6.5625,11.0,0.0,0,8.172164185520362,M,0,2022,94.0,25.0,2.0
ALUNO-632,3.4,-2.0,0,0.0,0,6.5,R,Não,5.0,Ágata,2,9.0,7.5,5.0,7.5,11.0,0.0,0,5.888,M,0,2021,748.0,178.0,9.0
ALUNO-632,1.25,-1.0,0,1.0,0,7.277776666666666,R,Não,5.0,Quartzo,1,7.41668,7.5,7.583333333333333,6.041666666666667,11.0,0.0,1,5.818056666666667,M,0,2022,748.0,178.0,9.0
ALUNO-633,7.5,-1.0,0,0.0,0,6.94444,B,Não,5.0,Ágata,2,9.50002,5.0,7.189847189847191,5.833333333333334,11.0,1.0,1,6.860192771302772,F,0,2022,534.0,135.0,11.0
ALUNO-634,7.5,-2.0,0,2.0,1,6.58333,B,Não,5.0,Ágata,2,6.91668,4.375,7.1,2.8125,12.0,0.0,1,6.147084,M,0,2020,807.0,153.0,13.0
ALUNO-634,2.4,-2.0,0,3.0,1,3.3,B,Não,5.0,Quartzo,1,6.3,6.3,2.1,4.4,13.0,0.0,1,3.754,M,0,2021,807.0,153.0,13.0
ALUNO-634,2.916666666666667,-2.0,0,4.0,1,6.722216666666666,B,Não,5.0,Quartzo,1,8.000020000000001,3.75,5.833333333333334,4.791666666666667,14.0,0.0,2,5.248612,M,0,2022,807.0,153.0,13.0
ALUNO-637,3.75,-1.0,0,0.0,0,7.5,R,Não,5.0,Ágata,2,9.000020000000001,7.5,9.388888888888888,6.458333333333334,13.0,0.0,2,6.923613111111111,M,0,2022,518.0,79.0,7.0
ALUNO-638,8.5,-2.0,0,1.0,0,6.08333,R,Não,5.0,Ágata,2,9.000020000000001,5.0,9.2,2.5,13.0,1.0,1,6.906668,F,0,2020,847.0,142.0,13.0
ALUNO-638,6.1,-2.0,0,2.0,0,7.7,R,Não,5.0,Ágata,2,8.5,6.9,6.3,7.5,14.0,1.0,2,6.783,F,0,2021,847.0,142.0,13.0
ALUNO-638,1.777777777777778,-2.0,0,3.0,0,3.75,R,Não,5.0,Quartzo,1,9.16668,5.0,3.63610347985348,5.625,15.0,1.0,3,4.311944251526252,F,0,2022,847.0,142.0,13.0
ALUNO-641,4.083333333333333,-1.0,0,0.0,0,6.722219999999999,R,Não,5.0,Ágata,2,9.50002,7.5,6.741021324354657,6.041666666666666,13.0,0.0,2,6.313483598204265,M,0,2022,682.0,125.0,13.0
ALUNO-642,10.0,0.0,0,1.0,0,7.277776666666666,P,Não,10.0,Ametista,3,7.50002,7.5,6.7,7.083333333333334,9.0,1.0,1,8.003890666666667,F,1,2020,507.0,132.0,11.0
ALUNO-642,6.4,-1.0,0,2.0,0,8.2,P,Não,5.0,Ametista,3,8.5,6.3,7.5,6.9,10.0,1.0,1,7.082,F,0,2021,507.0,132.0,11.0
ALUNO-642,9.083333333333332,-1.0,0,3.0,0,8.055553333333334,P,Não,5.0,Ágata,2,0.0,5.0,9.365317341329336,6.458333333333334,11.0,1.0,1,6.946674134932534,F,0,2022,507.0,132.0,11.0
ALUNO-643,8.166666666666668,-1.0,0,0.0,0,8.25,R,Não,5.0,Topázio,4,10.00002,7.5,9.351432880844644,6.5625,9.0,1.0,0,8.059871909502263,F,0,2022,130.0,36.0,3.0
ALUNO-644,10.0,-1.0,1,2.0,0,9.000005,B,Sim,5.0,Topázio,4,9.50002,8.75,8.6,7.8125,10.0,1.0,1,8.626253,F,0,2020,42.0,11.0,3.0
ALUNO-644,9.4,0.0,1,3.0,1,9.7,B,Sim,10.0,Topázio,4,10.0,5.0,10.0,8.5,11.0,1.0,2,9.163,F,1,2021,42.0,11.0,3.0
ALUNO-644,8.111111111111112,0.0,1,4.0,1,8.6250025,B,Sim,10.0,Topázio,4,9.16668,6.25,8.310738968633705,8.90625,12.0,1.0,3,8.441663515948964,F,1,2022,42.0,11.0,3.0
ALUNO-645,9.5,0.0,0,0.0,0,6.500005,P,Não,10.0,Topázio,4,9.000020000000001,7.5,10.0,7.5,8.0,1.0,0,8.600003000000001,F,1,2020,837.0,191.0,14.0
ALUNO-645,5.3,-1.0,0,1.0,0,6.2,P,Não,5.0,Ágata,2,10.0,7.5,6.7,7.5,9.0,1.0,0,6.633,F,0,2021,837.0,191.0,14.0
ALUNO-645,1.166666666666666,-1.0,0,2.0,0,5.44444,P,Não,5.0,Quartzo,1,9.50002,7.5,4.015594541910332,4.166666666666666,10.0,1.0,1,4.742008908382067,F,0,2022,837.0,191.0,14.0
ALUNO-647,7.5,-1.0,0,2.0,0,7.722219999999999,B,Não,5.0,Ágata,2,8.500020000000001,5.0,8.2,6.666666666666667,11.0,1.0,1,7.201112666666667,F,0,2020,373.0,54.0,5.0
ALUNO-647,0.0,-1.0,0,3.0,0,4.3,B,Não,5.0,Quartzo,1,9.5,5.0,1.7,7.3,12.0,1.0,2,3.868,F,0,2021,373.0,54.0,5.0
ALUNO-647,6.916666666666666,-1.0,0,4.0,0,7.888890000000001,B,Não,5.0,Ametista,3,9.50002,5.0,8.945807279140613,6.666666666666666,13.0,1.0,2,7.366941455828123,F,0,2022,373.0,54.0,5.0
ALUNO-649,6.444444444444444,-1.0,1,0.0,0,8.66667,R,Sim,5.0,Ametista,3,8.75001,6.875,10.0,8.125,14.0,1.0,3,7.897223888888889,F,0,2022,170.0,27.0,1.0
ALUNO-650,6.083333333333334,-2.0,0,0.0,0,7.083325,B,Não,5.0,Ágata,2,8.000020000000001,7.5,8.378582202111614,5.625,11.0,0.0,0,6.92155010708899,M,0,2022,521.0,148.0,3.0
ALUNO-651,2.916666666666667,-2.0,0,0.0,0,5.916665,R,Não,5.0,Quartzo,1,9.000020000000001,7.5,4.083652618135376,5.0,13.0,0.0,1,5.233398856960409,M,0,2022,809.0,186.0,9.0
ALUNO-652,4.933333333333334,-1.0,0,0.0,0,6.499996666666665,R,Não,5.0,Ágata,2,7.41668,5.0,7.462653288740245,5.625,13.0,1.0,2,6.083364657748049,F,0,2022,712.0,131.0,12.0
ALUNO-654,6.25,-1.0,0,0.0,0,7.277776666666666,B,Não,5.0,Ágata,2,7.00002,7.5,7.871387871387871,6.458333333333334,13.0,0.0,2,6.875668240944242,M,0,2022,529.0,81.0,6.0
ALUNO-656,9.583333333333332,-1.0,1,0.0,0,9.416675,B,Sim,5.0,Topázio,4,10.00002,7.5,9.345479082321187,5.9375,9.0,1.0,0,8.512849483130905,F,0,2022,32.0,6.0,1.0
ALUNO-657,8.5,0.0,0,1.0,0,8.055560000000002,B,Não,10.0,Topázio,4,9.000020000000001,7.5,9.6,8.958333333333332,11.0,0.0,2,8.776947333333334,M,1,2020,25.0,6.0,2.0
ALUNO-657,8.5,-1.0,1,2.0,0,10.0,B,Sim,5.0,Ametista,3,9.5,7.5,6.3,9.0,12.0,0.0,2,8.046,M,0,2021,25.0,6.0,2.0
ALUNO-657,6.777777777777778,0.0,1,3.0,1,8.458335,B,Sim,10.0,Topázio,4,9.16668,8.75,9.544534412955466,8.75,13.0,0.0,3,8.622797438146648,M,1,2022,25.0,6.0,2.0
ALUNO-658,2.8,-1.0,0,0.0,0,6.2,R,Não,5.0,Ágata,2,9.5,7.5,4.2,7.8,9.0,0.0,0,5.615,M,0,2021,729.0,181.0,6.0
ALUNO-658,2.833333333333333,-2.0,0,1.0,0,7.166665,R,Não,5.0,Quartzo,1,10.00002,7.5,6.03842940685046,5.3125,11.0,0.0,0,5.98893754803676,M,0,2022,729.0,181.0,6.0
ALUNO-662,9.25,-1.0,0,0.0,0,7.5,B,Não,5.0,Topázio,4,9.50002,7.5,9.62962962962963,6.25,11.0,0.0,1,8.100927925925927,M,0,2022,115.0,25.0,3.0
ALUNO-663,9.0,-1.0,0,2.0,0,6.916665,P,Não,5.0,Ametista,3,9.000020000000001,6.25,8.5,4.6875,10.0,0.0,1,7.377085000000001,M,0,2020,796.0,151.0,11.0
ALUNO-663,3.3,0.0,0,3.0,0,5.2,P,Não,10.0,Quartzo,1,7.8,7.5,2.9,6.7,11.0,0.0,2,5.479,M,1,2021,796.0,151.0,11.0
ALUNO-663,4.5,-1.0,0,4.0,0,6.055553333333335,P,Não,5.0,Quartzo,1,5.83334,7.5,4.984593837535014,4.375,12.0,0.0,2,5.378863434173669,M,0,2022,796.0,151.0,11.0
ALUNO-664,9.333333333333334,-1.0,1,1.0,1,9.8889,B,Sim,5.0,Topázio,4,9.58335,10.0,10.0,9.166666666666666,15.0,0.0,4,9.219448333333334,M,0,2020,9.0,2.0,2.0
ALUNO-664,9.3,-1.0,1,2.0,1,9.9,B,Sim,5.0,Topázio,4,10.0,7.5,8.6,8.8,16.0,0.0,5,8.681,M,0,2021,9.0,2.0,2.0
ALUNO-664,8.011111111111111,-1.0,1,3.0,1,10.00001,B,Sim,5.0,Topázio,4,10.00002,9.375,9.485054347826086,9.0625,17.0,0.0,6,8.842987091787439,M,0,2022,9.0,2.0,2.0
ALUNO-665,7.0,-1.0,0,0.0,0,7.41666,B,Não,5.0,Ametista,3,9.50002,7.5,9.473684210526317,5.625,9.0,1.0,0,7.540570842105263,F,0,2022,294.0,83.0,8.0
ALUNO-667,4.0,-1.0,0,0.0,0,6.1249925,R,Não,5.0,Ágata,2,6.25,7.5,7.25,7.5,14.0,0.0,3,6.0999985,M,0,2022,709.0,99.0,6.0
ALUNO-668,9.0,-1.0,0,0.0,0,7.833333333333333,R,Não,5.0,Ametista,3,9.000020000000001,7.5,7.1,7.916666666666668,10.0,1.0,1,7.728335333333334,F,0,2020,602.0,100.0,7.0
ALUNO-668,4.5,0.0,0,1.0,0,6.8,R,Não,10.0,Ágata,2,8.0,7.5,5.8,7.5,11.0,1.0,2,6.722,F,1,2021,602.0,100.0,7.0
ALUNO-668,5.25,-1.0,0,2.0,0,6.944443333333333,R,Não,5.0,Ágata,2,9.000020000000001,7.5,7.324793465144342,6.041666666666667,12.0,1.0,2,6.658016026362202,F,0,2022,602.0,100.0,7.0
ALUNO-669,1.916666666666666,-2.0,0,0.0,0,6.249995,R,Não,5.0,Ágata,2,9.000020000000001,6.875,9.02777777777778,5.0,13.0,1.0,1,6.026389888888889,F,0,2022,724.0,172.0,10.0
ALUNO-673,5.166666666666667,0.0,0,0.0,0,8.27778,R,Não,10.0,Ametista,3,9.16668,5.625,9.136363636363637,7.96875,13.0,0.0,3,7.792205060606061,M,1,2022,202.0,30.0,3.0
ALUNO-674,6.75,-1.0,0,0.0,0,6.208325,B,Não,5.0,Ágata,2,7.5,7.5,6.116071428571428,7.34375,14.0,1.0,3,6.549254285714286,F,0,2022,638.0,82.0,4.0
ALUNO-679,6.666666666666666,-3.0,0,0.0,0,7.083325,P,Não,2.5,Ametista,3,10.00002,7.5,9.682539682539682,5.9375,13.0,0.0,0,7.28025826984127,M,0,2022,402.0,118.0,10.0
ALUNO-681,1.25,-1.0,0,2.0,0,7.75,B,Não,5.0,Quartzo,1,8.000020000000001,5.0,7.9,4.6875,13.0,1.0,2,5.648752,F,0,2020,600.0,79.0,12.0
ALUNO-681,6.6,-2.0,0,3.0,0,7.5,B,Não,5.0,Ágata,2,8.5,6.9,6.3,7.3,14.0,1.0,2,6.842,F,0,2021,600.0,79.0,12.0
ALUNO-681,4.555555555555555,-2.0,0,4.0,0,6.666665,B,Não,5.0,Ágata,2,9.58335,7.5,6.922504578754578,8.28125,15.0,1.0,3,6.665405026862027,F,0,2022,600.0,79.0,12.0
ALUNO-686,9.0,-2.0,0,2.0,0,7.333335,R,Não,5.0,Ametista,3,10.00002,5.0,8.6,7.8125,11.0,1.0,0,7.767919,F,0,2020,539.0,136.0,4.0
ALUNO-686,6.5,-2.0,0,3.0,0,7.5,R,Não,5.0,Ametista,3,9.5,7.5,5.8,7.5,12.0,1.0,0,6.917,F,0,2021,539.0,136.0,4.0
ALUNO-686,6.583333333333333,-2.0,0,4.0,0,7.333335,R,Não,5.0,Ágata,2,8.500020000000001,6.875,7.349624060150376,5.625,13.0,1.0,1,6.853260478696742,F,0,2022,539.0,136.0,4.0
ALUNO-687,2.0,-2.0,0,0.0,0,5.3,B,Não,5.0,Quartzo,1,6.7,7.5,5.0,7.3,15.0,0.0,3,5.101,M,0,2021,677.0,93.0,15.0
ALUNO-687,4.133333333333333,-3.0,0,1.0,0,6.9583275,B,Não,2.5,Ágata,2,7.5,7.5,7.968749999999999,7.65625,16.0,0.0,3,6.327707166666666,M,0,2022,677.0,93.0,15.0
ALUNO-689,5.5,0.0,1,3.0,1,9.58334,B,Sim,10.0,Ametista,3,9.000020000000001,5.0,9.3,5.0,11.0,1.0,2,7.776669999999999,F,1,2020,137.0,21.0,4.0
ALUNO-689,7.9,-1.0,0,4.0,1,8.3,B,Não,5.0,Ametista,3,8.5,7.5,9.2,7.5,12.0,1.0,2,7.908,F,0,2021,137.0,21.0,4.0
ALUNO-689,6.333333333333333,0.0,0,5.0,1,8.25,B,Não,10.0,Ametista,3,8.75001,5.0,9.249512670565302,8.75,13.0,1.0,3,8.016570200779729,F,1,2022,137.0,21.0,4.0
ALUNO-690,4.9,-1.0,0,0.0,0,6.2,A,Não,5.0,Ágata,2,9.0,0.0,8.3,7.5,9.0,1.0,0,6.042,F,0,2021,361.0,109.0,9.0
ALUNO-690,6.5,-2.0,0,1.0,0,7.166655,A,Não,5.0,Ametista,3,9.50002,7.5,9.686609686609684,5.3125,11.0,1.0,0,7.401904937321937,F,0,2022,361.0,109.0,9.0
ALUNO-692,7.333333333333333,-1.0,1,0.0,0,8.388886666666666,B,Sim,5.0,Ametista,3,6.41668,6.25,8.177910052910052,6.458333333333334,13.0,1.0,2,7.192527343915344,F,0,2022,432.0,65.0,5.0
ALUNO-693,10.0,0.0,0,0.0,0,6.99999,B,Não,10.0,Ametista,3,8.500020000000001,7.5,10.0,2.5,8.0,1.0,0,8.25,F,1,2020,341.0,90.0,6.0
ALUNO-693,5.9,-1.0,0,1.0,0,8.3,B,Não,5.0,Ágata,2,8.5,7.5,5.0,7.5,9.0,1.0,0,6.675,F,0,2021,341.0,90.0,6.0
ALUNO-693,7.416666666666666,-1.0,0,2.0,0,7.61111,B,Não,5.0,Ametista,3,8.500020000000001,7.5,8.624561403508771,6.041666666666667,10.0,1.0,1,7.434636280701754,F,0,2022,341.0,90.0,6.0
ALUNO-694,7.3,0.0,0,0.0,0,8.7,R,Não,10.0,Topázio,4,9.5,7.5,10.0,7.8,8.0,1.0,0,8.665,F,1,2021,342.0,100.0,3.0
ALUNO-694,7.083333333333333,-1.0,1,1.0,0,8.833335,R,Sim,5.0,Ametista,3,10.00002,7.5,6.711768528073998,6.5625,9.0,1.0,0,7.431939372281467,F,0,2022,342.0,100.0,3.0
ALUNO-695,9.0,0.0,0,0.0,0,6.99999,B,Não,10.0,Topázio,4,9.000020000000001,7.5,10.0,7.8125,8.0,1.0,0,8.631250000000001,F,1,2020,264.0,68.0,4.0
ALUNO-695,7.1,-1.0,1,1.0,0,9.3,B,Sim,5.0,Topázio,4,10.0,7.5,10.0,7.5,9.0,1.0,0,8.263,F,0,2021,264.0,68.0,4.0
ALUNO-695,7.25,-1.0,0,2.0,0,7.222223333333334,B,Não,5.0,Ametista,3,10.00002,7.5,9.88095238095238,5.0,10.0,1.0,1,7.620637142857143,F,0,2022,264.0,68.0,4.0
ALUNO-697,0.0,-3.0,0,0.0,0,6.8333275,B,Não,2.5,Quartzo,1,0.0,6.25,5.60515873015873,7.34375,16.0,1.0,3,4.097072246031746,F,0,2022,854.0,147.0,10.0
ALUNO-700,4.5,0.0,0,1.0,0,6.222213333333333,B,Não,10.0,Ágata,2,9.000020000000001,7.5,6.9,7.916666666666668,11.0,1.0,2,6.966111333333335,F,1,2020,707.0,130.0,11.0
ALUNO-700,4.9,-1.0,0,2.0,0,6.8,B,Não,5.0,Ágata,2,9.5,7.5,4.6,7.5,12.0,1.0,2,6.197,F,0,2021,707.0,130.0,11.0
ALUNO-700,4.0,-1.0,0,3.0,0,7.222223333333333,B,Não,5.0,Ágata,2,10.00002,5.625,5.858788554440729,6.25,13.0,1.0,2,6.103704377554813,F,0,2022,707.0,130.0,11.0
ALUNO-701,4.788888888888889,-3.0,0,0.0,0,6.2083225,R,Não,2.5,Ágata,2,9.16668,6.875,7.729166666666667,7.34375,16.0,1.0,3,6.333818611111111,F,0,2022,673.0,90.0,10.0
ALUNO-703,9.5,-1.0,0,1.0,0,7.583335,B,Não,5.0,Ametista,3,8.500020000000001,7.5,9.9,8.4375,13.0,0.0,2,8.340419,M,0,2020,547.0,48.0,9.0
ALUNO-703,6.3,-1.0,0,2.0,0,7.9,B,Não,5.0,Ametista,3,9.2,7.5,6.7,7.5,14.0,0.0,3,7.106,M,0,2021,547.0,48.0,9.0
ALUNO-703,6.188888888888889,-1.0,0,3.0,0,7.6666675,B,Não,5.0,Ágata,2,8.33334,7.5,5.945980743394537,7.8125,15.0,0.0,4,6.824891426456685,M,0,2022,547.0,48.0,9.0
ALUNO-705,3.333333333333333,0.0,0,0.0,0,5.8333275,R,Não,10.0,Ágata,2,9.16668,7.5,6.41644385026738,6.875,13.0,0.0,3,6.470788936720144,M,1,2022,647.0,84.0,5.0
ALUNO-706,6.9,-1.0,0,2.0,0,7.8,B,Não,5.0,Ametista,3,10.0,7.5,6.3,7.7,13.0,1.0,2,7.213,F,0,2021,584.0,76.0,7.0
ALUNO-706,5.277777777777778,-1.0,0,3.0,0,6.91666,B,Não,5.0,Ágata,2,10.00002,5.625,7.395833333333332,7.34375,14.0,1.0,3,6.714931222222222,F,0,2022,584.0,76.0,7.0
ALUNO-707,8.0,-2.0,0,1.0,0,7.666663333333333,B,Não,5.0,Ametista,3,9.000020000000001,7.5,8.7,7.708333333333334,14.0,0.0,2,7.794168000000001,M,0,2020,733.0,105.0,7.0
ALUNO-707,5.4,-3.0,0,2.0,0,8.1,B,Não,2.5,Ágata,2,9.5,7.5,7.1,7.5,15.0,0.0,2,6.814,M,0,2021,733.0,105.0,7.0
ALUNO-707,3.5,-3.0,0,3.0,0,6.3749925,B,Não,2.5,Quartzo,1,8.75001,7.5,6.868589743589744,7.1875,16.0,0.0,3,5.942467448717949,M,0,2022,733.0,105.0,7.0
ALUNO-708,10.0,-1.0,0,1.0,0,7.777776666666667,R,Não,5.0,Ametista,3,8.500020000000001,7.5,8.1,7.291666666666667,10.0,1.0,1,8.004724,F,0,2020,739.0,175.0,16.0
ALUNO-708,5.1,-1.0,0,2.0,0,7.2,R,Não,5.0,Ametista,3,9.0,7.5,9.2,8.3,11.0,1.0,1,7.286,F,0,2021,739.0,175.0,16.0
ALUNO-708,2.833333333333333,-2.0,0,3.0,0,6.999999999999999,R,Não,5.0,Quartzo,1,8.000020000000001,7.5,6.130434782608695,6.458333333333334,12.0,1.0,1,5.888588956521739,F,0,2022,739.0,175.0,16.0
ALUNO-709,5.8,-1.0,0,0.0,0,8.4,B,Não,5.0,Ametista,3,8.5,7.5,8.3,8.5,11.0,1.0,1,7.449,F,0,2021,305.0,80.0,5.0
ALUNO-709,7.083333333333333,-1.0,0,1.0,0,7.38889,B,Não,5.0,Ametista,3,9.50002,7.5,9.252525252525253,5.625,11.0,1.0,1,7.507451717171717,F,0,2022,305.0,80.0,5.0
ALUNO-710,9.0,0.0,0,2.0,1,8.333335,R,Não,10.0,Ametista,3,9.50002,6.25,8.2,7.5,10.0,0.0,2,8.431669,M,1,2020,106.0,17.0,3.0
ALUNO-710,8.3,0.0,0,3.0,1,8.4,R,Não,10.0,Topázio,4,9.5,7.5,9.2,8.3,11.0,0.0,2,8.713,M,1,2021,106.0,17.0,3.0
ALUNO-710,5.111111111111111,0.0,1,4.0,1,8.625,R,Sim,10.0,Topázio,4,9.16668,7.5,9.099410315085372,8.90625,12.0,0.0,3,8.124397285239297,M,1,2022,106.0,17.0,3.0
ALUNO-711,2.583333333333333,-1.0,0,0.0,0,5.777773333333333,B,Não,5.0,Quartzo,1,8.500020000000001,5.0,7.259407259407261,5.833333333333334,13.0,1.0,2,5.557438118548119,F,0,2022,780.0,146.0,13.0
ALUNO-715,6.75,-1.0,0,0.0,0,7.25,R,Não,5.0,Ágata,2,9.000020000000001,7.5,7.417508417508417,5.625,11.0,1.0,1,6.996003683501685,F,0,2022,488.0,128.0,10.0
ALUNO-721,4.0,-2.0,0,1.0,0,7.0,R,Não,5.0,Quartzo,1,7.50002,5.0,7.3,2.5,12.0,1.0,1,5.660002,F,0,2020,841.0,139.0,12.0
ALUNO-721,2.5,-1.0,0,2.0,0,5.5,R,Não,5.0,Quartzo,1,9.5,5.6,3.8,6.7,13.0,1.0,2,5.029,F,0,2021,841.0,139.0,12.0
ALUNO-721,1.277777777777778,-1.0,0,3.0,0,5.54166,R,Não,5.0,Quartzo,1,7.5,5.0,3.809722222222223,6.875,14.0,1.0,3,4.563332,F,0,2022,841.0,139.0,12.0
ALUNO-722,6.9,-1.0,1,0.0,0,9.2,B,Sim,5.0,Topázio,4,10.0,7.5,10.0,8.1,11.0,0.0,1,8.271,M,0,2021,55.0,8.0,1.0
ALUNO-722,9.583333333333334,-2.0,0,1.0,0,8.277780000000002,B,Não,5.0,Topázio,4,9.50002,7.5,9.709876543209877,6.25,13.0,0.0,1,8.339199975308643,M,0,2022,55.0,8.0,1.0
ALUNO-723,3.444444444444445,-1.0,0,0.0,0,4.416665,R,Não,5.0,Quartzo,1,0.0,7.5,5.120271907389959,5.9375,14.0,1.0,3,4.44002627036688,F,0,2022,844.0,141.0,8.0
ALUNO-727,2.583333333333333,-2.0,0,0.0,0,7.083325,R,Não,5.0,Quartzo,1,9.50002,7.5,5.03306195772656,5.625,11.0,1.0,0,5.702446058211979,F,0,2022,760.0,183.0,8.0
ALUNO-728,5.666666666666667,0.0,0,0.0,0,7.833333333333332,B,Não,10.0,Ametista,3,9.000020000000001,5.0,9.601571268237937,6.041666666666666,11.0,1.0,2,7.624482920314255,F,1,2022,263.0,41.0,2.0
ALUNO-729,5.8,-1.0,0,0.0,0,5.4,R,Não,5.0,Ágata,2,6.7,7.5,3.9,7.5,15.0,0.0,4,5.686,M,0,2021,413.0,33.0,5.0
ALUNO-729,7.166666666666667,-2.0,0,1.0,0,7.625,R,Não,5.0,Ametista,3,7.08334,6.25,8.35880355276907,7.8125,16.0,0.0,4,7.244678043887148,M,0,2022,413.0,33.0,5.0
ALUNO-732,7.666666666666667,0.0,0,2.0,0,7.611113333333334,R,Não,10.0,Ametista,3,7.91667,7.5,7.0,8.541666666666666,14.0,0.0,4,7.851389666666667,M,1,2020,370.0,11.0,11.0
ALUNO-732,8.0,0.0,0,3.0,1,7.7,R,Não,10.0,Ametista,3,7.9,7.5,6.4,8.1,15.0,0.0,5,7.765,M,1,2021,370.0,11.0,11.0
ALUNO-732,6.077777777777778,0.0,0,4.0,1,7.944446666666668,R,Não,10.0,Ametista,3,8.75001,8.75,5.248218852758495,7.65625,16.0,0.0,6,7.369714659440588,M,1,2022,370.0,11.0,11.0
ALUNO-734,3.75,0.0,0,0.0,0,7.2499975,R,Não,10.0,Ametista,3,8.33334,7.5,8.835227272727273,7.5,13.0,0.0,3,7.300378954545454,M,1,2022,394.0,46.0,11.0
ALUNO-735,5.916666666666666,0.0,0,0.0,0,7.083325,R,Não,10.0,Ágata,2,6.41668,5.625,7.268924626380766,5.625,8.0,0.0,0,6.820451258609487,M,1,2022,549.0,156.0,11.0
ALUNO-737,6.5,0.0,0,1.0,0,7.5,R,Não,10.0,Ametista,3,8.500020000000001,7.5,9.6,7.5,11.0,0.0,2,8.070001999999999,M,1,2020,369.0,53.0,3.0
ALUNO-737,6.9,-1.0,0,2.0,0,8.1,R,Não,5.0,Ametista,3,9.0,7.5,7.1,8.5,12.0,0.0,2,7.431,M,0,2021,369.0,53.0,3.0
ALUNO-737,6.333333333333333,-1.0,0,3.0,0,7.5,R,Não,5.0,Ametista,3,8.000020000000001,7.5,9.682539682539682,6.25,13.0,0.0,2,7.378176603174603,M,0,2022,369.0,53.0,3.0
ALUNO-738,6.0,-1.0,0,2.0,0,8.333336666666668,N,Não,5.0,Ametista,3,7.50002,6.875,9.0,8.541666666666668,12.0,0.0,2,7.458336000000001,M,0,2020,484.0,40.0,4.0
ALUNO-738,8.1,0.0,0,3.0,1,7.9,N,Não,10.0,Ametista,3,9.2,6.3,7.8,7.5,13.0,0.0,3,8.042,M,1,2021,484.0,40.0,4.0
ALUNO-738,4.877777777777777,0.0,0,4.0,1,5.79166,N,Não,10.0,Ágata,2,8.33335,5.625,9.182971014492754,6.40625,14.0,0.0,4,7.006941758454106,M,1,2022,484.0,40.0,4.0
ALUNO-739,8.333333333333334,0.0,1,4.0,1,8.666675,B,Sim,10.0,Topázio,4,10.00002,10.0,7.3,8.4375,13.0,1.0,3,8.703753666666667,F,1,2020,148.0,13.0,5.0
ALUNO-739,7.6,-1.0,1,5.0,1,9.2,B,Sim,5.0,Ametista,3,9.2,8.8,8.1,8.1,14.0,1.0,3,8.085,F,0,2021,148.0,13.0,5.0
ALUNO-739,7.388888888888889,-1.0,1,6.0,1,8.375007499999999,B,Sim,5.0,Ametista,3,9.16668,9.375,8.035296867695186,8.59375,15.0,1.0,4,7.973381651316815,F,0,2022,148.0,13.0,5.0
ALUNO-741,6.2,0.0,0,0.0,0,7.3,R,Não,10.0,Ametista,3,8.8,7.5,4.4,8.0,15.0,0.0,5,7.002,M,1,2021,295.0,19.0,5.0
ALUNO-741,6.722222222222222,-1.0,1,1.0,0,8.5000025,R,Sim,5.0,Ametista,3,9.16668,6.875,7.815934065934066,8.28125,16.0,0.0,5,7.539924757631258,M,0,2022,295.0,19.0,5.0
ALUNO-742,6.8,0.0,0,0.0,0,7.5,B,Não,10.0,Ametista,3,7.5,7.5,6.1,7.7,13.0,1.0,3,7.36,F,1,2021,358.0,28.0,6.0
ALUNO-742,5.688888888888889,0.0,0,1.0,0,7.6666675,B,Não,10.0,Ametista,3,7.91667,6.875,7.609577922077922,7.34375,14.0,1.0,4,7.406568862193363,F,1,2022,358.0,28.0,6.0
ALUNO-743,10.0,0.0,0,0.0,1,6.916655,P,Não,10.0,Ametista,3,9.000020000000001,5.0,9.8,2.5,8.0,0.0,0,7.993333000000001,M,1,2020,368.0,96.0,9.0
ALUNO-743,6.4,0.0,0,1.0,0,8.7,P,Não,10.0,Ametista,3,10.0,5.0,8.8,7.9,9.0,0.0,1,8.061,M,1,2021,368.0,96.0,9.0
ALUNO-743,8.416666666666666,-1.0,0,2.0,0,7.77778,P,Não,5.0,Ametista,3,8.000020000000001,5.625,8.483333333333333,5.833333333333334,10.0,0.0,1,7.381391333333333,M,0,2022,368.0,96.0,9.0
ALUNO-746,9.0,0.0,1,2.0,1,8.833336666666666,R,Sim,10.0,Topázio,4,9.000020000000001,7.5,9.1,8.541666666666666,10.0,1.0,2,8.890836,F,1,2020,34.0,8.0,4.0
ALUNO-746,9.3,0.0,1,3.0,1,9.4,R,Sim,10.0,Topázio,4,9.0,8.8,8.8,8.5,11.0,1.0,2,9.107,F,1,2021,34.0,8.0,4.0
ALUNO-746,7.777777777777779,0.0,1,4.0,1,9.2083375,R,Sim,10.0,Topázio,4,7.5,6.25,9.39305259957434,8.59375,12.0,1.0,3,8.510208575470424,F,1,2022,34.0,8.0,4.0
