nome,ano,anos_pm,bolsista_encoded,cg,diff_fase,iaa,ian,ida,idade,ieg,inde,ipp,ips,ipv,na_fase,ponto_virada_encoded,sexo_encoded
ALUNO-674,2022,0.0,0,638.0,-1.0,7.5,5.0,6.75,14.0,6.116071428571428,6.549254285714286,7.34375,7.5,6.208325,0,0,1.0
ALUNO-679,2022,0.0,0,402.0,-3.0,10.00002,2.5,6.666666666666666,13.0,9.682539682539682,7.28025826984127,5.9375,7.5,7.083325,0,0,0.0
ALUNO-681,2020,2.0,0,600.0,-1.0,8.000020000000001,5.0,1.25,13.0,7.9,5.648752,4.6875,5.0,7.75,0,0,1.0
ALUNO-681,2021,3.0,0,600.0,-2.0,8.5,5.0,6.6,14.0,6.3,6.842,7.3,6.9,7.5,0,0,1.0
ALUNO-681,2022,4.0,0,600.0,-2.0,9.58335,5.0,4.555555555555555,15.0,6.922504578754578,6.665405026862027,8.28125,7.5,6.666665,0,0,1.0
ALUNO-686,2020,2.0,0,539.0,-2.0,10.00002,5.0,9.0,11.0,8.6,7.767919,7.8125,5.0,7.333335,0,0,1.0
ALUNO-686,2021,3.0,0,539.0,-2.0,9.5,5.0,6.5,12.0,5.8,6.917,7.5,7.5,7.5,0,0,1.0
ALUNO-686,2022,4.0,0,539.0,-2.0,8.500020000000001,5.0,6.583333333333333,13.0,7.349624060150376,6.853260478696742,5.625,6.875,7.333335,0,0,1.0
ALUNO-687,2021,0.0,0,677.0,-2.0,6.7,5.0,2.0,15.0,5.0,5.101,7.3,7.5,5.3,0,0,0.0
ALUNO-687,2022,1.0,0,677.0,-3.0,7.5,2.5,4.133333333333333,16.0,7.968749999999999,6.327707166666666,7.65625,7.5,6.9583275,0,0,0.0
ALUNO-689,2020,3.0,1,137.0,0.0,9.000020000000001,10.0,5.5,11.0,9.3,7.776669999999999,5.0,5.0,9.58334,1,1,1.0
ALUNO-689,2021,4.0,1,137.0,-1.0,8.5,5.0,7.9,12.0,9.2,7.908,7.5,7.5,8.3,0,0,1.0
ALUNO-689,2022,5.0,1,137.0,0.0,8.75001,10.0,6.333333333333333,13.0,9.249512670565302,8.016570200779729,8.75,5.0,8.25,1,0,1.0
ALUNO-690,2021,0.0,0,361.0,-1.0,9.0,5.0,4.9,9.0,8.3,6.042,7.5,0.0,6.2,0,0,1.0
ALUNO-690,2022,1.0,0,361.0,-2.0,9.50002,5.0,6.5,11.0,9.686609686609684,7.401904937321937,5.3125,7.5,7.166655,0,0,1.0
ALUNO-692,2022,0.0,0,432.0,-1.0,6.41668,5.0,7.333333333333333,13.0,8.177910052910052,7.192527343915344,6.458333333333334,6.25,8.388886666666666,0,1,1.0
ALUNO-693,2020,0.0,0,341.0,0.0,8.500020000000001,10.0,10.0,8.0,10.0,8.25,2.5,7.5,6.99999,1,0,1.0
ALUNO-693,2021,1.0,0,341.0,-1.0,8.5,5.0,5.9,9.0,5.0,6.675,7.5,7.5,8.3,0,0,1.0
ALUNO-693,2022,2.0,0,341.0,-1.0,8.500020000000001,5.0,7.416666666666666,10.0,8.624561403508771,7.434636280701754,6.041666666666667,7.5,7.61111,0,0,1.0
ALUNO-694,2021,0.0,0,342.0,0.0,9.5,10.0,7.3,8.0,10.0,8.665,7.8,7.5,8.7,1,0,1.0
ALUNO-694,2022,1.0,0,342.0,-1.0,10.00002,5.0,7.083333333333333,9.0,6.711768528073998,7.431939372281467,6.5625,7.5,8.833335,0,1,1.0
ALUNO-695,2020,0.0,0,264.0,0.0,9.000020000000001,10.0,9.0,8.0,10.0,8.631250000000001,7.8125,7.5,6.99999,1,0,1.0
ALUNO-695,2021,1.0,0,264.0,-1.0,10.0,5.0,7.1,9.0,10.0,8.263,7.5,7.5,9.3,0,1,1.0
ALUNO-695,2022,2.0,0,264.0,-1.0,10.00002,5.0,7.25,10.0,9.88095238095238,7.620637142857143,5.0,7.5,7.222223333333334,0,0,1.0
ALUNO-697,2022,0.0,0,854.0,-3.0,0.0,2.5,0.0,16.0,5.60515873015873,4.097072246031746,7.34375,6.25,6.8333275,0,0,1.0
ALUNO-700,2020,1.0,0,707.0,0.0,9.000020000000001,10.0,4.5,11.0,6.9,6.966111333333335,7.916666666666668,7.5,6.222213333333333,1,0,1.0
ALUNO-700,2021,2.0,0,707.0,-1.0,9.5,5.0,4.9,12.0,4.6,6.197,7.5,7.5,6.8,0,0,1.0
ALUNO-700,2022,3.0,0,707.0,-1.0,10.00002,5.0,4.0,13.0,5.858788554440729,6.103704377554813,6.25,5.625,7.222223333333333,0,0,1.0
ALUNO-701,2022,0.0,0,673.0,-3.0,9.16668,2.5,4.788888888888889,16.0,7.729166666666667,6.333818611111111,7.34375,6.875,6.2083225,0,0,1.0
ALUNO-703,2020,1.0,0,547.0,-1.0,8.500020000000001,5.0,9.5,13.0,9.9,8.340419,8.4375,7.5,7.583335,0,0,0.0
ALUNO-703,2021,2.0,0,547.0,-1.0,9.2,5.0,6.3,14.0,6.7,7.106,7.5,7.5,7.9,0,0,0.0
ALUNO-703,2022,3.0,0,547.0,-1.0,8.33334,5.0,6.188888888888889,15.0,5.945980743394537,6.824891426456685,7.8125,7.5,7.6666675,0,0,0.0
ALUNO-705,2022,0.0,0,647.0,0.0,9.16668,10.0,3.333333333333333,13.0,6.41644385026738,6.470788936720144,6.875,7.5,5.8333275,1,0,0.0
ALUNO-706,2021,2.0,0,584.0,-1.0,10.0,5.0,6.9,13.0,6.3,7.213,7.7,7.5,7.8,0,0,1.0
ALUNO-706,2022,3.0,0,584.0,-1.0,10.00002,5.0,5.277777777777778,14.0,7.395833333333332,6.714931222222222,7.34375,5.625,6.91666,0,0,1.0
ALUNO-707,2020,1.0,0,733.0,-2.0,9.000020000000001,5.0,8.0,14.0,8.7,7.794168000000001,7.708333333333334,7.5,7.666663333333333,0,0,0.0
ALUNO-707,2021,2.0,0,733.0,-3.0,9.5,2.5,5.4,15.0,7.1,6.814,7.5,7.5,8.1,0,0,0.0
ALUNO-707,2022,3.0,0,733.0,-3.0,8.75001,2.5,3.5,16.0,6.868589743589744,5.942467448717949,7.1875,7.5,6.3749925,0,0,0.0
ALUNO-708,2020,1.0,0,739.0,-1.0,8.500020000000001,5.0,10.0,10.0,8.1,8.004724,7.291666666666667,7.5,7.777776666666667,0,0,1.0
ALUNO-708,2021,2.0,0,739.0,-1.0,9.0,5.0,5.1,11.0,9.2,7.286,8.3,7.5,7.2,0,0,1.0
ALUNO-708,2022,3.0,0,739.0,-2.0,8.000020000000001,5.0,2.833333333333333,12.0,6.130434782608695,5.888588956521739,6.458333333333334,7.5,6.999999999999999,0,0,1.0
ALUNO-709,2021,0.0,0,305.0,-1.0,8.5,5.0,5.8,11.0,8.3,7.449,8.5,7.5,8.4,0,0,1.0
ALUNO-709,2022,1.0,0,305.0,-1.0,9.50002,5.0,7.083333333333333,11.0,9.252525252525253,7.507451717171717,5.625,7.5,7.38889,0,0,1.0
ALUNO-710,2020,2.0,1,106.0,0.0,9.50002,10.0,9.0,10.0,8.2,8.431669,7.5,6.25,8.333335,1,0,0.0
ALUNO-710,2021,3.0,1,106.0,0.0,9.5,10.0,8.3,11.0,9.2,8.713,8.3,7.5,8.4,1,0,0.0
ALUNO-710,2022,4.0,1,106.0,0.0,9.16668,10.0,5.111111111111111,12.0,9.099410315085372,8.124397285239297,8.90625,7.5,8.625,1,1,0.0
ALUNO-711,2022,0.0,0,780.0,-1.0,8.500020000000001,5.0,2.583333333333333,13.0,7.259407259407261,5.557438118548119,5.833333333333334,5.0,5.777773333333333,0,0,1.0
ALUNO-715,2022,0.0,0,488.0,-1.0,9.000020000000001,5.0,6.75,11.0,7.417508417508417,6.996003683501685,5.625,7.5,7.25,0,0,1.0
ALUNO-721,2020,1.0,0,841.0,-2.0,7.50002,5.0,4.0,12.0,7.3,5.660002,2.5,5.0,7.0,0,0,1.0
ALUNO-721,2021,2.0,0,841.0,-1.0,9.5,5.0,2.5,13.0,3.8,5.029,6.7,5.6,5.5,0,0,1.0
ALUNO-721,2022,3.0,0,841.0,-1.0,7.5,5.0,1.277777777777778,14.0,3.809722222222223,4.563332,6.875,5.0,5.54166,0,0,1.0
ALUNO-722,2021,0.0,0,55.0,-1.0,10.0,5.0,6.9,11.0,10.0,8.271,8.1,7.5,9.2,0,1,0.0
ALUNO-722,2022,1.0,0,55.0,-2.0,9.50002,5.0,9.583333333333334,13.0,9.709876543209877,8.339199975308643,6.25,7.5,8.277780000000002,0,0,0.0
ALUNO-723,2022,0.0,0,844.0,-1.0,0.0,5.0,3.444444444444445,14.0,5.120271907389959,4.44002627036688,5.9375,7.5,4.416665,0,0,1.0
ALUNO-727,2022,0.0,0,760.0,-2.0,9.50002,5.0,2.583333333333333,11.0,5.03306195772656,5.702446058211979,5.625,7.5,7.083325,0,0,1.0
ALUNO-728,2022,0.0,0,263.0,0.0,9.000020000000001,10.0,5.666666666666667,11.0,9.601571268237937,7.624482920314255,6.041666666666666,5.0,7.833333333333332,1,0,1.0
ALUNO-729,2021,0.0,0,413.0,-1.0,6.7,5.0,5.8,15.0,3.9,5.686,7.5,7.5,5.4,0,0,0.0
ALUNO-729,2022,1.0,0,413.0,-2.0,7.08334,5.0,7.166666666666667,16.0,8.35880355276907,7.244678043887148,7.8125,6.25,7.625,0,0,0.0
ALUNO-732,2020,2.0,0,370.0,0.0,7.91667,10.0,7.666666666666667,14.0,7.0,7.851389666666667,8.541666666666666,7.5,7.611113333333334,1,0,0.0
ALUNO-732,2021,3.0,1,370.0,0.0,7.9,10.0,8.0,15.0,6.4,7.765,8.1,7.5,7.7,1,0,0.0
ALUNO-732,2022,4.0,1,370.0,0.0,8.75001,10.0,6.077777777777778,16.0,5.248218852758495,7.369714659440588,7.65625,8.75,7.944446666666668,1,0,0.0
ALUNO-734,2022,0.0,0,394.0,0.0,8.33334,10.0,3.75,13.0,8.835227272727273,7.300378954545454,7.5,7.5,7.2499975,1,0,0.0
ALUNO-735,2022,0.0,0,549.0,0.0,6.41668,10.0,5.916666666666666,8.0,7.268924626380766,6.820451258609487,5.625,5.625,7.083325,1,0,0.0
ALUNO-737,2020,1.0,0,369.0,0.0,8.500020000000001,10.0,6.5,11.0,9.6,8.070001999999999,7.5,7.5,7.5,1,0,0.0
ALUNO-737,2021,2.0,0,369.0,-1.0,9.0,5.0,6.9,12.0,7.1,7.431,8.5,7.5,8.1,0,0,0.0
ALUNO-737,2022,3.0,0,369.0,-1.0,8.000020000000001,5.0,6.333333333333333,13.0,9.682539682539682,7.378176603174603,6.25,7.5,7.5,0,0,0.0
ALUNO-738,2020,2.0,0,484.0,-1.0,7.50002,5.0,6.0,12.0,9.0,7.458336000000001,8.541666666666668,6.875,8.333336666666668,0,0,0.0
ALUNO-738,2021,3.0,1,484.0,0.0,9.2,10.0,8.1,13.0,7.8,8.042,7.5,6.3,7.9,1,0,0.0
ALUNO-738,2022,4.0,1,484.0,0.0,8.33335,10.0,4.877777777777777,14.0,9.182971014492754,7.006941758454106,6.40625,5.625,5.79166,1,0,0.0
ALUNO-739,2020,4.0,1,148.0,0.0,10.00002,10.0,8.333333333333334,13.0,7.3,8.703753666666667,8.4375,10.0,8.666675,1,1,1.0
ALUNO-739,2021,5.0,1,148.0,-1.0,9.2,5.0,7.6,14.0,8.1,8.085,8.1,8.8,9.2,0,1,1.0
ALUNO-739,2022,6.0,1,148.0,-1.0,9.16668,5.0,7.388888888888889,15.0,8.035296867695186,7.973381651316815,8.59375,9.375,8.375007499999999,0,1,1.0
ALUNO-741,2021,0.0,0,295.0,0.0,8.8,10.0,6.2,15.0,4.4,7.002,8.0,7.5,7.3,1,0,0.0
ALUNO-741,2022,1.0,0,295.0,-1.0,9.16668,5.0,6.722222222222222,16.0,7.815934065934066,7.539924757631258,8.28125,6.875,8.5000025,0,1,0.0
ALUNO-742,2021,0.0,0,358.0,0.0,7.5,10.0,6.8,13.0,6.1,7.36,7.7,7.5,7.5,1,0,1.0
ALUNO-742,2022,1.0,0,358.0,0.0,7.91667,10.0,5.688888888888889,14.0,7.609577922077922,7.406568862193363,7.34375,6.875,7.6666675,1,0,1.0
ALUNO-743,2020,0.0,1,368.0,0.0,9.000020000000001,10.0,10.0,8.0,9.8,7.993333000000001,2.5,5.0,6.916655,1,0,0.0
ALUNO-743,2021,1.0,0,368.0,0.0,10.0,10.0,6.4,9.0,8.8,8.061,7.9,5.0,8.7,1,0,0.0
ALUNO-743,2022,2.0,0,368.0,-1.0,8.000020000000001,5.0,8.416666666666666,10.0,8.483333333333333,7.381391333333333,5.833333333333334,5.625,7.77778,0,0,0.0
ALUNO-746,2020,2.0,1,34.0,0.0,9.000020000000001,10.0,9.0,10.0,9.1,8.890836,8.541666666666666,7.5,8.833336666666666,1,1,1.0
ALUNO-746,2021,3.0,1,34.0,0.0,9.0,10.0,9.3,11.0,8.8,9.107,8.5,8.8,9.4,1,1,1.0
ALUNO-746,2022,4.0,1,34.0,0.0,7.5,10.0,7.777777777777779,12.0,9.39305259957434,8.510208575470424,8.59375,6.25,9.2083375,1,1,1.0
ALUNO-747,2020,1.0,0,277.0,0.0,7.91667,10.0,8.0,13.0,9.1,8.154376000000001,7.96875,5.625,7.91667,1,0,0.0
ALUNO-747,2021,2.0,0,277.0,0.0,8.8,10.0,7.4,14.0,8.9,8.675,9.2,7.5,9.3,1,1,0.0
ALUNO-747,2022,3.0,1,277.0,0.0,7.91667,10.0,6.777777777777779,15.0,8.864583333333334,7.590972222222223,6.25,5.625,7.416665,1,0,0.0
ALUNO-751,2022,0.0,0,279.0,-1.0,9.50002,5.0,7.75,11.0,9.07018907018907,7.590428480704481,6.041666666666667,7.5,7.111109999999999,0,0,1.0
ALUNO-752,2022,0.0,0,420.0,-1.0,8.500020000000001,5.0,7.166666666666666,9.0,9.04804625199362,7.217943583732057,5.625,5.625,7.499995,0,0,0.0
ALUNO-753,2020,1.0,0,818.0,0.0,7.91667,10.0,2.333333333333333,12.0,6.6,6.485277,8.125,7.5,6.722216666666666,1,0,0.0
ALUNO-753,2021,2.0,0,818.0,1.0,8.3,10.0,0.8,13.0,2.5,4.785,7.2,7.5,4.1,0,0,0.0
ALUNO-753,2022,3.0,0,818.0,0.0,7.91667,10.0,1.777777777777778,14.0,3.440830721003135,5.061431199756183,4.84375,7.5,4.9583375,1,0,0.0
ALUNO-754,2022,0.0,0,628.0,-2.0,8.75001,5.0,5.5,17.0,6.765005827505828,6.595710665501167,7.34375,7.5,6.4166675,0,0,0.0
ALUNO-755,2020,3.0,0,328.0,0.0,7.91667,10.0,8.0,13.0,7.5,7.735417,8.4375,5.0,7.5,1,0,1.0
ALUNO-755,2021,4.0,1,328.0,0.0,7.1,10.0,6.8,14.0,4.7,6.872,7.8,6.9,7.0,1,0,1.0
ALUNO-755,2022,5.0,1,328.0,0.0,7.5,10.0,6.944444444444446,15.0,8.792467948717949,7.468215478632479,8.125,5.0,6.291665,1,0,1.0
ALUNO-757,2020,3.0,0,700.0,0.0,5.41666,10.0,4.666666666666667,13.0,4.3,6.240207333333333,7.96875,7.5,6.791665,1,0,1.0
ALUNO-757,2021,4.0,0,700.0,-1.0,7.9,5.0,2.9,14.0,5.3,5.421,7.3,7.5,5.1,0,0,1.0
ALUNO-757,2022,5.0,0,700.0,-2.0,7.5,5.0,4.75,15.0,6.6875,6.195832000000001,6.25,7.5,6.41666,0,0,1.0
ALUNO-759,2022,0.0,0,142.0,0.0,9.000020000000001,10.0,7.833333333333333,8.0,8.618233618233617,8.00281439031339,5.625,7.5,7.499995,1,0,0.0
ALUNO-760,2020,0.0,0,467.0,0.0,9.000020000000001,10.0,10.0,7.0,9.8,8.641250000000001,7.8125,7.5,6.24999,1,0,0.0
ALUNO-760,2021,1.0,0,467.0,0.0,8.0,10.0,6.8,8.0,5.8,7.36,7.8,7.5,7.5,1,0,0.0
ALUNO-760,2022,2.0,0,467.0,0.0,8.500020000000001,10.0,3.916666666666667,9.0,9.285714285714285,7.058532857142858,5.625,7.5,6.277773333333333,1,0,0.0
ALUNO-761,2022,0.0,0,414.0,-1.0,10.00002,5.0,6.0,9.0,8.609486679662117,7.234398335932424,5.625,7.5,7.499995,0,0,0.0
ALUNO-762,2022,0.0,0,619.0,-1.0,7.00002,5.0,6.5,11.0,6.730800064133398,6.62116201282668,6.25,7.5,6.999999999999999,0,0,1.0
ALUNO-763,2021,0.0,0,138.0,-1.0,7.5,5.0,3.2,11.0,7.1,6.546,7.9,7.5,8.5,0,0,0.0
ALUNO-763,2022,1.0,0,138.0,-1.0,9.000020000000001,5.0,8.583333333333334,11.0,9.335332333833083,8.012902466766617,6.458333333333333,7.5,8.16667,0,0,0.0
ALUNO-764,2022,0.0,0,526.0,-2.0,9.50002,5.0,6.25,11.0,8.40683885640026,6.895951771280052,4.6875,5.625,7.41666,0,0,1.0
ALUNO-765,2022,0.0,0,35.0,0.0,10.00002,10.0,8.666666666666668,8.0,8.80952380952381,8.491073095238097,5.625,7.5,8.416665,1,1,0.0
ALUNO-766,2020,0.0,0,824.0,-1.0,8.75001,5.0,3.6666666666666665,15.0,7.4,6.824446333333334,8.749999999999998,7.5,8.055560000000002,0,0,0.0
ALUNO-766,2021,1.0,0,824.0,-1.0,9.2,5.0,6.5,16.0,7.5,7.44,7.8,7.5,8.4,0,0,0.0
ALUNO-766,2022,2.0,0,824.0,-1.0,0.0,5.0,4.766666666666667,17.0,4.617281695286811,4.951788339057362,6.25,7.5,5.999993333333333,0,0,0.0
ALUNO-768,2020,3.0,1,461.0,-1.0,7.916679999999999,5.0,7.666666666666667,14.0,9.9,7.727224,7.291666666666667,4.375,8.77778,0,1,0.0
ALUNO-768,2021,4.0,1,461.0,-2.0,8.3,5.0,8.4,15.0,9.2,8.065,8.1,6.3,8.9,0,0,0.0
ALUNO-768,2022,5.0,1,461.0,-2.0,7.91667,5.0,6.533333333333334,16.0,8.574712643678161,7.084109195402299,7.5,5.625,7.291665,0,0,0.0
ALUNO-770,2022,1.0,0,39.0,0.0,9.16668,10.0,7.555555555555556,13.0,8.836817168338907,8.464935044778892,8.28125,7.5,8.458337499999999,1,1,0.0
ALUNO-771,2022,0.0,0,641.0,-1.0,8.91668,5.0,6.666666666666666,9.0,8.112179487179487,6.524519230769231,3.4375,7.5,5.41666,0,0,1.0
ALUNO-772,2022,0.0,0,418.0,-1.0,6.25,5.0,9.0,18.0,8.69047619047619,7.225595238095238,5.625,6.25,6.875,0,0,1.0
ALUNO-773,2020,4.0,0,20.0,-1.0,9.000020000000001,5.0,9.5,12.0,5.6,7.854724666666667,8.958333333333334,7.5,8.944446666666664,0,1,1.0
ALUNO-773,2021,5.0,1,20.0,-1.0,9.5,5.0,8.9,13.0,10.0,8.921,9.8,7.5,9.8,0,1,1.0
ALUNO-773,2022,6.0,1,20.0,-1.0,10.00002,5.0,8.444444444444445,14.0,9.88095238095238,8.655707365079365,8.90625,7.5,9.250005000000002,0,1,1.0
ALUNO-774,2022,0.0,0,23.0,0.0,8.33334,10.0,7.555555555555556,13.0,9.415584415584416,8.639021494227995,8.28125,7.5,9.1666725,1,1,0.0
ALUNO-778,2022,0.0,0,551.0,0.0,8.000020000000001,10.0,6.083333333333333,8.0,5.411605937921728,6.817738854251012,4.6875,7.5,7.499995,1,0,1.0
ALUNO-781,2021,1.0,0,699.0,0.0,8.8,10.0,3.3,13.0,3.1,5.45,6.7,7.5,4.4,1,0,1.0
ALUNO-781,2022,2.0,0,699.0,-1.0,0.0,5.0,6.788888888888889,14.0,7.764641608391608,6.2357055994561,7.5,6.25,7.2499975,0,0,1.0
ALUNO-783,2020,0.0,0,639.0,-1.0,8.500020000000001,5.0,4.5,11.0,8.0,6.995835000000001,8.125,7.5,7.916665,0,0,1.0
ALUNO-783,2021,1.0,0,639.0,-1.0,7.5,5.0,3.6,12.0,4.6,6.118,8.3,7.5,8.3,0,0,1.0
ALUNO-783,2022,2.0,0,639.0,-1.0,3.49998,5.0,6.25,13.0,8.49527665317139,6.535165330634278,6.25,5.0,8.05556,0,0,1.0
ALUNO-784,2021,0.0,1,82.0,-1.0,9.5,5.0,7.9,13.0,9.2,8.533,8.5,8.8,9.7,0,1,0.0
ALUNO-784,2022,1.0,1,82.0,0.0,8.75001,10.0,7.277777777777779,13.0,9.736842105263158,8.217507976608186,8.4375,4.375,8.291665,1,0,0.0
ALUNO-787,2022,0.0,0,598.0,-2.0,7.91667,5.0,6.75,17.0,6.765005827505828,6.670710665501166,7.34375,7.5,5.9583375,0,0,0.0
ALUNO-788,2022,0.0,0,719.0,-2.0,8.75001,5.0,2.111111111111111,17.0,8.440285204991088,6.047779596553774,5.208333333333334,6.25,7.08333,0,0,0.0
ALUNO-790,2020,1.0,0,46.0,0.0,10.00002,10.0,8.666666666666666,13.0,8.9,9.198059333333331,9.791666666666666,7.5,9.777786666666666,1,1,0.0
ALUNO-790,2021,2.0,1,46.0,0.0,10.0,10.0,7.5,14.0,8.3,8.65,8.8,7.5,9.3,1,1,0.0
ALUNO-790,2022,3.0,1,46.0,0.0,10.00002,10.0,7.0,15.0,10.0,8.404169666666668,6.041666666666667,7.5,8.250005,1,0,0.0
ALUNO-791,2022,0.0,0,141.0,0.0,9.000020000000001,10.0,7.5,8.0,8.79252555723144,8.004340111446288,5.625,7.5,7.666665,1,0,1.0
ALUNO-792,2020,3.0,0,782.0,-1.0,9.000020000000001,5.0,10.0,11.0,8.5,7.783335,8.125,4.375,7.166665,0,0,0.0
ALUNO-792,2021,4.0,0,782.0,-1.0,6.3,5.0,4.1,12.0,5.8,5.531,7.5,5.0,5.8,0,0,0.0
ALUNO-792,2022,5.0,0,782.0,0.0,0.0,10.0,4.611111111111112,13.0,6.184870621369477,5.553987846496118,7.03125,5.0,5.9583325,1,0,0.0
ALUNO-794,2020,3.0,1,392.0,0.0,9.000020000000001,10.0,6.5,11.0,9.6,8.281114,7.916666666666668,6.25,8.722226666666666,1,1,1.0
ALUNO-794,2021,4.0,1,392.0,-3.0,7.9,2.5,8.2,12.0,7.5,7.211,7.9,6.3,8.1,0,0,1.0
ALUNO-794,2022,5.0,1,392.0,-3.0,7.91667,2.5,6.588888888888889,13.0,9.791666666666666,7.302153111111111,7.96875,5.625,8.125,0,0,1.0
ALUNO-796,2020,2.0,0,693.0,0.0,9.16668,10.0,8.333333333333334,13.0,9.8,8.615210166666667,7.96875,7.5,7.6250025,1,0,1.0
ALUNO-796,2021,3.0,0,693.0,0.0,8.3,10.0,2.3,14.0,6.7,5.943,7.3,7.5,4.2,1,0,1.0
ALUNO-796,2022,4.0,0,693.0,-1.0,7.5,5.0,4.555555555555555,15.0,6.406606678345809,6.258056446780273,7.65625,7.5,6.499995,0,0,1.0
ALUNO-798,2021,0.0,0,644.0,-1.0,9.2,5.0,6.5,14.0,7.5,7.25,7.5,7.5,7.7,0,0,0.0
ALUNO-798,2022,1.0,0,644.0,-1.0,8.33334,5.0,4.688888888888889,15.0,8.074582027168235,6.490193683211425,7.5,5.625,6.4583275,0,0,0.0
ALUNO-799,2022,0.0,0,171.0,0.0,9.50002,10.0,5.916666666666666,11.0,8.602540834845735,7.896899500302482,6.041666666666667,7.5,8.444446666666668,1,1,1.0
ALUNO-800,2022,0.0,0,182.0,-1.0,9.50002,5.0,9.0,11.0,9.280303030303031,7.861617939393939,5.833333333333334,7.5,7.111109999999999,0,0,0.0
ALUNO-801,2022,0.0,0,502.0,-1.0,8.000020000000001,5.0,6.916666666666666,9.0,7.629094522799372,6.954987237893207,5.625,7.5,7.166665,0,0,0.0
ALUNO-802,2021,0.0,0,62.0,0.0,9.5,10.0,7.9,8.0,10.0,9.046,8.8,7.5,9.4,1,1,0.0
ALUNO-802,2022,1.0,1,62.0,1.0,9.50002,10.0,7.416666666666666,8.0,9.717813051146384,8.286620610229278,6.041666666666667,7.5,7.777780000000001,0,0,0.0
ALUNO-804,2022,0.0,0,374.0,-1.0,9.000020000000001,5.0,6.166666666666666,11.0,9.269841269841269,7.365081587301588,5.833333333333334,7.5,7.722223333333334,0,0,0.0
ALUNO-805,2021,0.0,0,622.0,0.0,8.5,10.0,5.1,9.0,5.8,6.993,8.1,7.5,6.9,1,0,1.0
ALUNO-805,2022,1.0,0,622.0,-1.0,8.500020000000001,5.0,5.5,11.0,7.433862433862434,6.613163153439154,6.041666666666667,7.5,6.61111,0,0,1.0
ALUNO-806,2022,0.0,0,353.0,0.0,9.000020000000001,10.0,5.866666666666667,8.0,7.214285714285714,7.412025476190477,5.625,7.5,7.916665,1,0,1.0
ALUNO-807,2020,1.0,0,11.0,0.0,8.500020000000001,10.0,9.0,8.0,10.0,8.091669,2.5,6.25,7.833335,1,0,0.0
ALUNO-807,2021,2.0,0,11.0,0.0,10.0,10.0,9.1,9.0,10.0,9.176,9.0,5.0,9.8,1,1,0.0
ALUNO-807,2022,3.0,0,11.0,-1.0,9.50002,5.0,9.5,10.0,10.0,8.813892666666668,6.666666666666666,8.75,9.61112,0,1,0.0
ALUNO-808,2022,0.0,0,611.0,-1.0,7.00002,5.0,6.75,9.0,6.565452091767882,6.644341418353577,5.3125,7.5,7.499995,0,0,0.0
ALUNO-810,2022,0.0,0,735.0,-1.0,9.000020000000001,5.0,2.0,13.0,7.032340311325819,5.930081395598497,5.624999999999999,7.5,7.055556666666666,0,0,1.0
ALUNO-811,2020,2.0,1,497.0,0.0,8.000020000000001,10.0,9.0,11.0,7.4,8.196669,7.5,7.5,8.083335,1,0,0.0
ALUNO-811,2021,3.0,1,497.0,-1.0,8.0,5.0,6.3,12.0,8.3,7.196,7.5,7.5,7.3,0,0,0.0
ALUNO-811,2022,4.0,1,497.0,-1.0,8.000020000000001,5.0,7.25,13.0,7.866730970179244,6.969181527369182,6.458333333333334,5.0,7.5,0,0,0.0
ALUNO-812,2021,0.0,0,246.0,-2.0,10.0,5.0,7.1,11.0,10.0,8.075,7.5,7.5,8.3,0,0,1.0
ALUNO-812,2022,1.0,0,246.0,-2.0,7.00002,5.0,8.416666666666668,11.0,9.31450357920946,7.675403049175225,5.625,7.5,8.083335,0,0,1.0
ALUNO-814,2020,1.0,0,680.0,-1.0,7.91668,5.0,3.75,11.0,9.4,6.864723333333334,7.916666666666668,5.625,7.944443333333333,0,0,0.0
ALUNO-814,2021,2.0,0,680.0,-1.0,7.9,5.0,4.4,12.0,5.0,6.231,7.9,7.5,7.6,0,0,0.0
ALUNO-814,2022,3.0,0,680.0,-1.0,7.00002,5.0,3.666666666666667,13.0,8.237762237762238,6.322553780885782,6.25,7.5,6.833329999999999,0,0,0.0
ALUNO-815,2022,0.0,0,632.0,-2.0,7.5,5.0,5.5,16.0,6.779671717171717,6.580933343434343,7.5,7.5,6.874995,0,0,0.0
ALUNO-816,2022,0.0,0,287.0,0.0,8.33334,10.0,7.5,13.0,7.11489898989899,7.563604797979798,7.65625,7.5,6.45833,1,0,1.0
ALUNO-817,2020,1.0,0,403.0,0.0,10.00002,10.0,7.0,10.0,9.5,8.341669000000001,6.25,7.5,8.333335,1,0,1.0
ALUNO-817,2021,2.0,0,403.0,-3.0,9.0,2.5,7.6,11.0,7.5,7.549,7.9,7.5,9.2,0,1,1.0
ALUNO-817,2022,3.0,0,403.0,-3.0,8.75001,2.5,7.222222222222221,12.0,7.73989898989899,7.279925742424242,8.125,7.5,8.0000025,0,0,1.0
ALUNO-818,2021,0.0,0,193.0,0.0,8.0,10.0,4.4,8.0,6.7,6.958,7.5,7.5,7.3,1,0,1.0
ALUNO-818,2022,1.0,0,193.0,-1.0,9.000020000000001,5.0,8.25,9.0,9.008097165991904,7.830788433198381,5.625,7.5,8.333335,0,0,1.0
ALUNO-819,2022,0.0,0,523.0,-1.0,8.500020000000001,5.0,4.333333333333333,9.0,9.291101055806935,6.901971877828054,5.9375,7.5,7.416665,0,0,0.0
