nome,idade,anos_pm,inde,pedra,iaa,ieg,ips,ida,ipp,ipv,ian,sexo,corraca,fase,bolsista_encoded,ponto_virada_encoded,pedra_encoded,destaque_ieg_resultado,destaque_ida_resultado,destaque_ipv_resultado,destaque_ieg_resultado_encoded,destaque_ida_resultado_encoded,destaque_ipv_resultado_encoded
ALUNO-912,15.0,1,4.745832666666667,Quartzo,9.16668,1,7.5,2.6666666666666665,8.125,5.1666566666666665,5,F,P,4,0,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-916,13.0,3,8.5077105,Topázio,7.91667,8.7,7.5,7,8.59375,9.8333425,10,F,R,3,1,1,4,Positivo,Negativo,Positivo,1,-1,1
ALUNO-919,15.0,0,7.1305570000000005,Ágata,8.75001,6,7.5,5.333333333333333,7.500000000000001,7.444446666666667,10,F,R,5,0,0,2,Negativo,Negativo,Positivo,-1,-1,1
ALUNO-920,15.0,2,7.589375500000001,Ametista,7.08333,9.4,4.375,7,7.96875,9.333337499999999,5,M,B,4,1,1,3,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-922,10.0,1,7.2879190000000005,Ametista,8.500020000000001,8.7,4.375,4.5,5.9375,8.833335,10,F,P,2,0,1,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-923,8.0,0,7.400002000000001,Ametista,9.000020000000001,10,5,9,2.5,4.75,10,F,R,0,0,0,3,Positivo,Positivo,Positivo,1,1,1
ALUNO-926,12.0,2,7.648612,Ametista,9.500020000000001,9.5,5,8.5,6.875,7.055549999999999,5,M,P,2,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-927,9.0,0,8.537502,Topázio,8.500020000000001,8,7.5,10,7.708333333333334,7.833333333333333,10,M,R,1,0,0,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-928,17.0,1,8.297085166666667,Ametista,8.75001,8.1,7.5,6.833333333333333,8.4375,9.208337499999999,10,M,P,7,0,1,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-929,14.0,2,4.465625,Quartzo,8.75001,0,7.5,0,7.65625,5.374995,10,F,B,4,0,0,1,Negativo,Negativo,Positivo,-1,-1,1
ALUNO-930,15.0,1,8.372780333333333,Ametista,9.58335,9.1,9.375,8,8.125,8.722226666666666,5,M,B,4,0,1,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-931,9.0,1,8.231250000000001,Ametista,9.000020000000001,10,7.5,9.5,7.8125,6.99999,5,M,B,0,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-932,12.0,3,7.526252,Ametista,8.000020000000001,9.1,6.25,7.5,7.8125,7.5,5,M,B,2,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-935,8.0,0,9.064585000000001,Topázio,10.000020000000001,10,10,9,7.8125,7.416665,10,F,B,0,0,0,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-937,10.0,2,8.427224,Ametista,9.500020000000001,9.4,7.5,10,7.916666666666668,7.777776666666667,5,F,B,1,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-938,13.0,4,8.384169,Ametista,9.58335,9.4,4.375,9,7.083333333333334,8.000003333333332,10,F,B,3,0,0,3,Positivo,Positivo,Positivo,1,1,1
ALUNO-940,9.0,1,7.745835,Ametista,9.500020000000001,10,6.25,7.25,6.875,7.666665,5,F,B,0,0,0,3,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-942,12.0,2,7.336111333333334,Ametista,9.16668,8.5,5,6.333333333333333,7.083333333333334,6.222216666666667,10,F,R,3,0,0,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-943,9.0,0,7.941252,Ametista,8.500020000000001,8.8,7.5,6.25,7.8125,7.75,10,F,B,1,0,0,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-944,14.0,3,5.510277666666668,Quartzo,9.58335,2.6,6.875,4.333333333333333,8.333333333333334,5.722213333333335,5,M,B,3,0,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-948,13.0,2,7.360557333333334,Ametista,8.500020000000001,8.9,7.5,6,7.916666666666668,7.444443333333333,5,F,B,2,0,0,3,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-950,17.0,2,8.161668666666667,Ametista,9.16668,9.6,7.5,4.833333333333333,7.5,9.29167,10,M,B,7,1,1,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-951,16.0,0,7.0766670000000005,Ágata,7.91667,8.8,7.5,6,7.083333333333334,6.833333333333333,5,M,R,5,0,0,2,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-957,10.0,1,7.671946,Ametista,7.4166799999999995,9.2,7.5,7.5,7.291666666666667,8.055556666666668,5,F,R,1,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-958,15.0,2,8.426390666666666,Ametista,9.16668,9.5,8.125,8,8.749999999999998,9.111113333333334,5,M,R,3,1,1,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-961,9.0,1,8.659168666666668,Topázio,9.500020000000001,9.4,4.375,10,7.916666666666668,8,10,F,R,1,0,0,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-962,13.0,3,5.500834,Quartzo,9.16668,6.4,4.375,1.3333333333333333,6.666666666666667,4.666663333333334,10,F,B,3,1,0,1,Negativo,Negativo,Positivo,-1,-1,1
ALUNO-964,11.0,0,8.032502000000001,Ametista,9.500020000000001,8.1,7.5,9,8.125,8,5,F,B,1,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-965,12.0,2,7.073614000000001,Ágata,9.000020000000001,9,6.875,3.5,8.749999999999998,8.055560000000002,5,M,R,2,0,0,2,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-968,16.0,0,5.580831333333333,Quartzo,5.8333200000000005,7.3,6.25,3.6666666666666665,7.291666666666667,5.999996666666666,2.5,F,R,3,0,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-970,13.0,2,7.1841680000000006,Ágata,9.500020000000001,6.9,7.5,7,6.875,7.58333,5,M,B,2,0,0,2,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-973,9.0,1,8.116390666666666,Ametista,9.500020000000001,6.2,7.5,10,6.875,7.444443333333333,10,F,B,1,0,0,3,Negativo,Positivo,Positivo,-1,1,1
ALUNO-983,10.0,2,7.7897240000000005,Ametista,9.000020000000001,9.9,3.75,5.5,8.125,8.11111,10,F,B,2,1,0,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-984,10.0,3,5.311390666666667,Quartzo,9.500020000000001,4.3,7.5,0,7.291666666666667,7.61111,5,M,R,1,0,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-986,14.0,2,7.000417666666667,Ágata,9.16668,4.2,7.5,6.333333333333333,8.4375,6.916665,10,M,B,4,0,0,2,Negativo,Negativo,Positivo,-1,-1,1
ALUNO-989,12.0,0,7.886668666666667,Ametista,9.500020000000001,9.6,7.5,7,8.333333333333334,7.666666666666667,5,F,R,2,0,0,3,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-991,10.0,1,6.7994460000000005,Ágata,9.000020000000001,7.9,6.25,2.5,7.5,7.22222,10,F,B,2,0,0,2,Positivo,Negativo,Positivo,1,-1,1
ALUNO-992,9.0,1,7.32,Ametista,9.000020000000001,5.6,7.5,9.5,7.5,6.99999,5,F,R,0,0,0,3,Negativo,Positivo,Negativo,-1,1,-1
ALUNO-993,14.0,2,7.5256255,Ametista,7.08333,8.3,4.375,6,8.28125,8.458337499999999,10,F,R,5,1,0,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-994,11.0,1,8.677223999999999,Topázio,9.500020000000001,9.4,6.875,9,7.708333333333334,7.944443333333333,10,M,R,2,0,0,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-996,10.0,2,7.736390666666667,Ametista,9.000020000000001,7.3,7.5,6,7.708333333333334,8.277776666666668,10,F,B,2,1,0,3,Negativo,Negativo,Positivo,-1,-1,1
ALUNO-997,9.0,1,8.982502,Topázio,9.000020000000001,9.6,10,9,8.125,7.75,10,M,B,1,0,0,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-999,12.0,2,7.004444666666667,Ágata,8.33334,5.8,3.125,7.333333333333333,6.875,7.72222,10,F,R,3,1,0,2,Negativo,Negativo,Positivo,-1,-1,1
ALUNO-1002,14.0,0,8.114724,Ametista,9.16668,9.4,7.5,8.333333333333334,8.125,7.944446666666668,5,M,P,3,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-1003,14.0,1,7.598890333333334,Ametista,9.58335,6.8,7.5,8,8.749999999999998,7.777776666666667,5,M,P,3,0,0,3,Negativo,Positivo,Negativo,-1,1,-1
ALUNO-1004,8.0,0,7.675002000000001,Ametista,9.000020000000001,10,6.25,9,2.5,5.5,10,M,B,0,0,0,3,Positivo,Positivo,Positivo,1,1,1
ALUNO-1006,10.0,1,7.8105573333333345,Ametista,9.000020000000001,9.4,7.5,7.5,7.916666666666668,7.444443333333333,5,F,P,1,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-1007,11.0,1,7.5266693333333325,Ametista,9.500020000000001,8.3,7.5,4,8.333333333333332,7.666670000000001,10,F,B,2,0,0,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-1010,9.0,1,8.582085,Topázio,9.000020000000001,9.9,5,10,7.1875,7.416665,10,F,P,1,0,0,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-1012,8.0,0,8.765835000000001,Topázio,8.000020000000001,9.1,7.5,10,8.125,7.916665,10,F,R,1,0,0,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-1014,10.0,1,6.964446,Ágata,8.000020000000001,8.6,7.5,5,7.5,7.222219999999999,5,F,B,1,0,0,2,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-1015,12.0,2,8.052502,Ametista,9.16668,7.2,7.5,6.666666666666667,8.125,9.000003333333332,10,F,R,3,0,1,3,Negativo,Negativo,Positivo,-1,-1,1
ALUNO-1016,12.0,1,7.433890666666667,Ametista,8.500020000000001,9.6,7.5,6,7.916666666666668,7.11111,5,M,R,2,0,0,3,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-1017,11.0,2,8.473890666666668,Ametista,9.000020000000001,8.8,7.5,8.5,7.083333333333333,8.277776666666666,10,F,B,2,1,0,3,Positivo,Positivo,Positivo,1,1,1
ALUNO-1018,17.0,0,4.995277333333333,Quartzo,8.33334,4.9,7.5,0,8.541666666666666,5.388883333333333,5,M,R,5,0,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-1019,17.0,0,6.252775000000001,Ágata,6.24999,6.5,7.5,4.333333333333333,8.333333333333334,6.88888,5,F,B,5,0,0,2,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-1021,12.0,1,6.7829180000000004,Ágata,9.000020000000001,7.8,6.875,4.5,7.1875,7.58333,5,F,B,2,0,0,2,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-1022,8.0,0,8.780002,Topázio,10.000020000000001,9.9,7.5,9,7.5,7.5,10,F,R,0,0,0,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-1024,17.0,0,3.7622213333333336,Quartzo,7.5,2.2,3.125,0,7.708333333333334,4.94444,5,M,R,5,0,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-1027,15.0,4,8.069793166666667,Ametista,8.75001,9,4.375,6.333333333333333,8.90625,9.0000025,10,F,R,5,1,1,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-1028,12.0,1,7.73389,Ametista,9.500020000000001,9.1,7.5,7.5,7.916666666666668,7.111106666666665,5,F,R,2,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-1029,10.0,1,8.352502999999999,Ametista,9.500020000000001,8.7,7.5,9,8.125,9.000005,5,F,B,1,0,1,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-1031,8.0,0,9.166669,Topázio,9.000020000000001,10,7.5,10,7.5,8.833335,10,M,B,0,0,1,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-1034,11.0,1,7.751391333333333,Ametista,8.000020000000001,8.5,7.5,5.5,8.125,7.944446666666668,10,M,R,2,0,0,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-1035,10.0,0,8.263334666666667,Ametista,9.500020000000001,9.4,7.5,10,7.5,7.166663333333332,5,M,R,1,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-1036,12.0,0,4.701666666666667,Quartzo,8.41668,3.3,6.875,0,6.458333333333334,6.833326666666666,5,M,R,1,0,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-1041,12.0,1,7.793543333333334,Ametista,8.75001,5.4,7.5,8.666666666666666,7.96875,7.79167,10,M,B,3,0,0,3,Negativo,Positivo,Positivo,-1,1,1
ALUNO-1046,14.0,2,7.993334666666667,Ametista,7.5,9.3,7.5,7.666666666666667,8.333333333333334,8.83334,5,F,B,3,0,1,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-1047,13.0,2,4.833887333333333,Quartzo,7.5,2.1,7.5,0,7.916666666666668,5.611103333333333,10,F,R,4,0,0,1,Negativo,Negativo,Positivo,-1,-1,1
ALUNO-1051,12.0,1,6.254445333333334,Ágata,9.16668,2.8,7.5,3.6666666666666665,7.5,7.72222,10,F,R,3,0,0,2,Negativo,Negativo,Positivo,-1,-1,1
ALUNO-1056,16.0,1,4.336873833333334,Quartzo,7.5,3.7,4.375,2.6666666666666665,6.09375,5.0833275,2.5,F,B,3,0,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-1061,12.0,2,7.940278666666668,Ametista,9.500020000000001,8.5,6.875,9,7.916666666666668,7.555549999999999,5,M,R,2,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-1067,9.0,2,8.312502,Ametista,8.500020000000001,10,7.5,9.5,8.125,7.5,5,F,B,0,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-1070,10.0,1,7.6333340000000005,Ametista,8.500020000000001,10,7.5,9.5,5,5.66666,5,M,R,0,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-1072,12.0,0,8.193334333333334,Ametista,8.75001,8.3,7.5,7.333333333333333,8.749999999999998,7.833333333333334,10,F,B,3,0,0,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-1075,14.0,4,8.796113333333334,Topázio,9.16668,9.8,10,6.666666666666667,8.749999999999998,8.55556,10,F,R,4,1,0,4,Positivo,Negativo,Positivo,1,-1,1
ALUNO-1077,8.0,0,8.254168,Ametista,9.500020000000001,10,7.5,7.5,6.875,6.83333,10,F,R,0,0,0,3,Positivo,Positivo,Positivo,1,1,1
ALUNO-1078,11.0,1,7.804168000000001,Ametista,7.4166799999999995,8,6.875,10,7.083333333333334,7.833333333333333,5,F,R,1,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-1079,10.0,1,6.602502,Ágata,9.000020000000001,6.7,7.5,4.25,7.291666666666667,7.666666666666667,5,F,P,1,0,0,2,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-1081,16.0,3,5.2535425,Quartzo,8.33334,6.7,3.125,4,6.09375,4.2916675,5,F,R,5,0,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-1084,8.0,1,8.308336,Ametista,9.000020000000001,10,4.375,9,6.875,7.41667,10,M,R,0,0,0,3,Positivo,Positivo,Positivo,1,1,1
ALUNO-1085,14.0,1,6.205209666666667,Ágata,9.16668,5.5,7.5,3.3333333333333335,7.96875,7.375,5,F,R,3,0,0,2,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-1087,11.0,2,7.635279333333334,Ametista,7.50002,8.6,7.5,6,7.708333333333334,7.222219999999999,10,F,R,2,0,0,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-1088,17.0,2,6.116945666666667,Ágata,8.75001,4.8,7.5,2.6666666666666665,8.541666666666666,8.222223333333334,5,F,B,5,0,0,2,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-1089,10.0,1,8.900004,Topázio,9.500020000000001,10,7.5,8.5,10,10.00001,5,M,R,0,0,1,4,Positivo,Positivo,Negativo,1,1,-1
ALUNO-1090,10.0,2,6.611668,Ágata,7.00002,4.6,7.5,8,7.083333333333333,7.166663333333332,5,F,R,1,0,0,2,Negativo,Positivo,Negativo,-1,1,-1
ALUNO-1092,16.0,1,5.3102075,Quartzo,0,4.9,7.5,2,7.96875,6.9166625,10,F,B,6,0,0,1,Negativo,Negativo,Positivo,-1,-1,1
ALUNO-1093,16.0,4,7.297778666666666,Ametista,9.16668,9.1,7.5,5.333333333333333,8.333333333333332,7.055553333333334,5,F,R,5,1,0,3,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-1094,13.0,1,8.041252,Ametista,9.000020000000001,9.3,7.5,8.5,7.8125,7.75,5,M,B,2,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-1095,7.0,1,9.116669,Topázio,10.000020000000001,10,7.5,10,7.5,8.083335,10,F,B,0,0,0,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-1097,12.0,3,7.818543333333334,Ametista,9.58335,7.4,7.5,6.666666666666667,7.96875,7.5,10,M,R,3,1,0,3,Negativo,Negativo,Positivo,-1,-1,1
ALUNO-1103,13.0,4,6.394585,Ágata,7.91668,8.9,4.375,3.5,4.6875,8.583335,5,F,R,2,0,0,2,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-1105,11.0,4,7.648752,Ametista,7.50002,9.4,7.5,7.5,7.1875,7.75,5,F,B,1,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-1106,10.0,1,7.7341690000000005,Ametista,9.000020000000001,9.9,4.375,9.5,2.5,8.833335,5,M,B,0,0,1,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-1110,10.0,1,7.852501999999999,Ametista,9.500020000000001,7.7,7.5,8.5,8.125,8,5,F,B,1,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-1112,16.0,2,6.8100005,Ágata,7.91667,5.8,6.25,4.5,7.5,7.9166675,10,F,B,6,0,0,2,Negativo,Negativo,Positivo,-1,-1,1
ALUNO-1119,8.0,1,8.541252,Topázio,10.000020000000001,8.8,7.5,9,7.8125,7.25,10,M,P,1,0,0,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-1123,15.0,1,8.266390000000001,Ametista,8.33334,8.7,6.875,8.333333333333334,9.166666666666666,9.611113333333332,5,F,B,3,1,1,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-1127,12.0,2,7.356669999999999,Ametista,8.000020000000001,8.2,7.5,6.5,5,9.33334,5,M,R,2,0,1,3,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-1128,14.0,2,8.229169833333334,Ametista,9.16668,5.5,10,6.666666666666667,9.375,9.7083425,10,F,B,4,1,1,3,Negativo,Negativo,Positivo,-1,-1,1
ALUNO-1129,10.0,1,8.035278666666667,Ametista,9.000020000000001,9.1,5,8,7.708333333333334,7.222216666666665,10,M,B,2,1,0,3,Positivo,Positivo,Positivo,1,1,1
ALUNO-1130,11.0,1,8.788613333333334,Topázio,9.500020000000001,9.7,6.875,9,8.333333333333334,7.888890000000001,10,M,B,2,0,0,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-1131,13.0,1,7.046043,Ágata,9.58335,8.1,6.25,4,7.34375,6.541665,10,M,B,3,0,0,2,Positivo,Negativo,Positivo,1,-1,1
ALUNO-1132,17.0,1,7.131251333333334,Ágata,7.5,8,6.25,6.166666666666667,7.8125,8.20834,5,M,B,6,1,0,2,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-1133,17.0,1,5.431249666666666,Quartzo,0,4.5,6.25,5.833333333333333,7.8125,7.291665,5,F,R,6,0,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-1134,13.0,1,7.178543166666667,Ágata,9.58335,6.7,7.5,4.833333333333333,7.96875,6.8333325,10,M,P,3,0,0,2,Negativo,Negativo,Positivo,-1,-1,1
ALUNO-1136,14.0,1,7.7379188333333335,Ametista,9.58335,7.2,5,7.666666666666667,7.8125,7.6250025,10,F,P,4,0,0,3,Negativo,Positivo,Positivo,-1,1,1
ALUNO-1139,12.0,1,7.4925006666666665,Ametista,6.91668,8.9,7.5,7.5,7.708333333333334,7.499996666666666,5,F,B,2,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-1141,13.0,1,6.9812520000000005,Ágata,8.500020000000001,7,7.5,6,7.8125,7.5,5,F,B,2,0,0,2,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-1142,17.0,3,5.968749333333333,Quartzo,7.5,7,6.25,3.1666666666666665,7.1875,6.70833,5,F,R,6,0,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-1145,15.0,0,6.225555333333334,Ágata,9.16668,6.1,6.875,4.666666666666667,8.125,5.777770000000001,5,M,R,3,0,0,2,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-1148,16.0,2,3.0650014999999997,Quartzo,6.66667,1.2,2.5,0,5,4.5416725,5,F,R,4,0,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-1149,10.0,1,7.029166999999999,Ágata,9.500020000000001,10,5.625,9,2.5,4.833325,5,M,B,0,0,0,2,Positivo,Positivo,Negativo,1,1,-1
ALUNO-1150,9.0,2,8.673890666666669,Topázio,9.500020000000001,8.8,7.5,9.5,7.916666666666668,7.61111,10,M,R,1,0,0,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-1156,13.0,1,8.281250333333332,Ametista,8.33334,9,7.5,8.666666666666666,7.8125,6.916665,10,M,P,3,0,0,3,Positivo,Positivo,Positivo,1,1,1
ALUNO-1159,15.0,1,8.552224666666667,Topázio,9.16668,9.9,6.875,9.333333333333334,8.125,8.944449999999998,5,F,B,3,0,1,4,Positivo,Positivo,Negativo,1,1,-1
ALUNO-1161,14.0,2,6.2183348333333335,Ágata,10.000020000000001,7.8,4.375,4.666666666666667,5.625,6.1249975,5,F,B,3,0,0,2,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-1165,13.0,1,8.080002,Ametista,8.000020000000001,9.9,7.5,9,7.5,7.5,5,M,R,2,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-1166,13.0,3,5.6905573333333335,Quartzo,9.500020000000001,6.3,5,4,6.25,5.277776666666666,5,F,P,2,0,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-1167,9.0,1,7.627502,Ametista,9.500020000000001,8.7,6.25,4.5,8.125,8,10,M,B,1,0,0,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-1168,11.0,0,8.043751,Ametista,7.9166799999999995,8.5,7.5,10,7.1875,7.916665,5,F,P,1,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-1170,9.0,1,8.178752,Ametista,8.000020000000001,8.3,7.5,9,7.1875,7.25,10,M,B,1,0,0,3,Positivo,Positivo,Positivo,1,1,1
ALUNO-1171,12.0,1,8.925003,Topázio,9.583350000000001,9.5,6.25,8.333333333333334,8.749999999999998,9.500006666666668,10,F,P,3,0,1,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-1172,10.0,2,6.268752,Ágata,9.500020000000001,5,7.5,4.5,7.1875,7.25,5,F,B,1,0,0,2,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-1173,15.0,1,4.420833666666667,Quartzo,7.91667,2,3.75,0,6.875,5.833333333333335,10,M,P,5,0,0,1,Negativo,Negativo,Positivo,-1,-1,1
ALUNO-1174,15.0,1,7.3906255000000005,Ametista,7.08333,7,6.875,5,8.28125,8.8333375,10,F,R,5,0,1,3,Negativo,Negativo,Positivo,-1,-1,1
ALUNO-1175,10.0,0,5.367224,Quartzo,8.500020000000001,5.1,7.5,0,7.916666666666668,7.277776666666666,5,M,B,1,0,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-1176,15.0,3,8.233335,Ametista,8.75001,8,8.75,6.333333333333333,9.166666666666666,8.500003333333334,10,M,B,5,0,0,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-1178,13.0,1,5.692918,Quartzo,8.000020000000001,3.1,6.875,4.25,7.1875,7.58333,5,M,R,2,0,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-1181,10.0,1,7.745836000000001,Ametista,9.000020000000001,10,5.625,10,2.5,7.66667,5,F,B,0,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-1187,13.0,1,7.060279333333334,Ágata,9.000020000000001,8.1,7.5,4.5,8.125,7.888886666666667,5,F,R,2,0,0,2,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-1188,17.0,1,5.461458666666667,Quartzo,7.91667,1,7.5,4.333333333333333,7.03125,5.75,10,F,P,7,0,0,1,Negativo,Negativo,Positivo,-1,-1,1
ALUNO-1190,11.0,1,8.100557333333333,Ametista,8.500020000000001,9.6,6.875,8,6.875,6.777776666666665,10,F,B,2,0,0,3,Positivo,Positivo,Positivo,1,1,1
ALUNO-1191,12.0,3,6.828125666666667,Ágata,7.91667,9.5,4.375,3.3333333333333335,7.65625,6.333335,10,M,B,3,1,0,2,Positivo,Negativo,Positivo,1,-1,1
ALUNO-1193,11.0,0,6.912779333333333,Ágata,9.000020000000001,6.8,7.5,3.75,7.083333333333333,7.222219999999999,10,M,R,2,0,0,2,Negativo,Negativo,Positivo,-1,-1,1
ALUNO-1195,11.0,0,8.153752,Ametista,8.500020000000001,8.8,7.5,7,8.4375,7.75,10,F,B,2,0,0,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-1197,16.0,4,7.820418166666667,Ametista,8.75001,8.8,6.25,5.333333333333333,8.4375,8.2500025,10,M,B,6,1,0,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-1198,11.0,0,6.790556666666666,Ágata,9.000020000000001,5.8,5,7.5,7.083333333333333,7.611106666666666,5,F,B,1,0,0,2,Negativo,Positivo,Negativo,-1,1,-1
ALUNO-1200,16.0,2,7.520000166666668,Ametista,7.91667,7.6,6.25,5.833333333333333,7.5,8.333332500000001,10,F,R,6,0,0,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-1205,9.0,1,8.962503,Topázio,7.00002,9.5,7.5,10,8.125,9.000005,10,F,B,1,0,1,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-1215,10.0,1,8.700003,Topázio,10.000020000000001,9.5,7.5,10,7.5,9.000005,5,M,B,1,0,1,4,Positivo,Positivo,Negativo,1,1,-1
ALUNO-1217,13.0,4,8.443336,Ametista,8.33334,8.8,4.375,8,9.375,9.37501,10,M,R,3,1,1,3,Positivo,Positivo,Positivo,1,1,1
ALUNO-1218,17.0,3,8.840628,Topázio,9.16668,9.5,7.5,7.5,8.90625,9.416675000000001,10,F,B,7,1,1,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-1219,13.0,3,7.974724666666667,Ametista,8.33334,9.7,7.5,3.8333333333333335,8.958333333333332,8.944453333333334,10,M,P,4,0,1,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-1222,17.0,4,7.533542000000001,Ametista,9.16668,6.6,6.875,7,7.34375,7.374995,10,M,P,7,1,0,3,Negativo,Negativo,Positivo,-1,-1,1
ALUNO-1223,11.0,1,8.350558,Ametista,8.500020000000001,8.6,7.5,9.5,8.75,8.77778,5,F,B,1,0,1,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-1225,14.0,1,5.984724,Quartzo,6.9166799999999995,8,7.5,0,8.541666666666666,7.944446666666668,5,M,R,2,0,0,1,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-1226,11.0,1,8.129724666666666,Ametista,9.500020000000001,8.1,5.625,9.5,8.75,8.611113333333334,5,M,R,1,0,0,3,Positivo,Positivo,Negativo,1,1,-1
